"","Date","dxy","gold"
"163",2009-11-18,75.1800003051758,1140.69995117188
"164",2009-11-19,75.2900009155273,1141.40002441406
"165",2009-11-20,75.6600036621094,1146.40002441406
"166",2009-11-23,75.0899963378906,1164.30004882812
"167",2009-11-24,75.0699996948242,1165.5
"168",2009-11-25,74.2699966430664,1186.90002441406
"169",2009-11-27,75,1174.19995117188
"170",2009-11-30,74.879997253418,1181.09997558594
"171",2009-12-01,74.3600006103516,1199.09997558594
"172",2009-12-02,74.6699981689453,1212
"173",2009-12-03,74.629997253418,1217.40002441406
"174",2009-12-04,75.9100036621094,1168.80004882812
"175",2009-12-07,75.7699966430664,1163.40002441406
"176",2009-12-08,76.3099975585938,1142.80004882812
"177",2009-12-09,76.0400009155273,1120.40002441406
"178",2009-12-10,76.0400009155273,1125.69995117188
"179",2009-12-11,76.5699996948242,1119.40002441406
"180",2009-12-14,76.3499984741211,1123.30004882812
"181",2009-12-15,76.9599990844727,1122.40002441406
"182",2009-12-16,77,1135.5
"183",2009-12-17,77.6900024414062,1106.80004882812
"184",2009-12-18,77.8199996948242,1110.80004882812
"185",2009-12-21,78.0400009155273,1095.40002441406
"186",2009-12-22,78.25,1086
"187",2009-12-23,77.9000015258789,1093.30004882812
"188",2009-12-24,77.8399963378906,1104.09997558594
"189",2009-12-28,77.629997253418,1107.19995117188
"190",2009-12-29,77.8300018310547,1097
"191",2009-12-30,77.9100036621094,1091.5
"192",2009-12-31,77.8600006103516,1095.19995117188
"193",2010-01-04,77.5299987792969,1117.69995117188
"194",2010-01-05,77.620002746582,1118.09997558594
"195",2010-01-06,77.4899978637695,1135.90002441406
"196",2010-01-07,77.9100036621094,1133.09997558594
"197",2010-01-08,77.4700012207031,1138.19995117188
"198",2010-01-11,77,1150.69995117188
"199",2010-01-12,76.9499969482422,1128.90002441406
"200",2010-01-13,76.8499984741211,1136.40002441406
"201",2010-01-14,76.7300033569336,1142.59997558594
"202",2010-01-15,77.3199996948242,1130.09997558594
"203",2010-01-19,77.5,1139.69995117188
"204",2010-01-20,78.3399963378906,1112.30004882812
"205",2010-01-21,78.3199996948242,1102.69995117188
"206",2010-01-22,78.2799987792969,1089.19995117188
"207",2010-01-25,78.1900024414062,1095.19995117188
"208",2010-01-26,78.4300003051758,1097.90002441406
"209",2010-01-27,78.6800003051758,1084.40002441406
"210",2010-01-28,78.9000015258789,1083.59997558594
"211",2010-01-29,79.4599990844727,1083
"212",2010-02-01,79.2399978637695,1104.30004882812
"213",2010-02-02,79.0100021362305,1117.40002441406
"214",2010-02-03,79.370002746582,1111.40002441406
"215",2010-02-04,79.9199981689453,1062.40002441406
"216",2010-02-05,80.4400024414062,1052.19995117188
"217",2010-02-08,80.3000030517578,1065.69995117188
"218",2010-02-09,79.8600006103516,1076.69995117188
"219",2010-02-10,80.0299987792969,1075.80004882812
"220",2010-02-11,79.9899978637695,1094.19995117188
"221",2010-02-12,80.3199996948242,1089.5
"222",2010-02-16,79.6999969482422,1119.30004882812
"223",2010-02-17,80.379997253418,1119.5
"224",2010-02-18,80.4000015258789,1118
"225",2010-02-19,80.6399993896484,1121.30004882812
"226",2010-02-22,80.5100021362305,1112.59997558594
"227",2010-02-23,80.8499984741211,1102.69995117188
"228",2010-02-24,80.8499984741211,1096.5
"229",2010-02-25,80.7900009155273,1107.80004882812
"230",2010-02-26,80.3600006103516,1118.30004882812
"231",2010-03-01,80.6600036621094,1117.80004882812
"232",2010-03-02,80.5199966430664,1136.90002441406
"233",2010-03-03,79.9800033569336,1142.69995117188
"234",2010-03-04,80.5599975585938,1132.59997558594
"235",2010-03-05,80.4300003051758,1134.80004882812
"236",2010-03-08,80.4300003051758,1123.59997558594
"237",2010-03-09,80.5899963378906,1122
"238",2010-03-10,80.4499969482422,1107.80004882812
"239",2010-03-11,80.3199996948242,1108
"240",2010-03-12,79.8300018310547,1101.5
"241",2010-03-15,80.25,1105.09997558594
"242",2010-03-16,79.75,1122.19995117188
"243",2010-03-17,79.6399993896484,1124
"244",2010-03-18,80.2200012207031,1127.40002441406
"245",2010-03-19,80.7200012207031,1107.40002441406
"246",2010-03-22,80.6500015258789,1099.30004882812
"247",2010-03-23,80.9000015258789,1103.5
"248",2010-03-24,81.8399963378906,1088.59997558594
"249",2010-03-25,82.120002746582,1092.69995117188
"250",2010-03-26,81.6800003051758,1104.19995117188
"251",2010-03-29,81.3600006103516,1110.30004882812
"252",2010-03-30,81.4700012207031,1104.5
"253",2010-03-31,81.0699996948242,1113.30004882812
"254",2010-04-01,80.7799987792969,1125.09997558594
"255",2010-04-05,81.0899963378906,1132.90002441406
"256",2010-04-06,81.3899993896484,1135.09997558594
"257",2010-04-07,81.4400024414062,1152.30004882812
"258",2010-04-08,81.5299987792969,1152.19995117188
"259",2010-04-09,81.0899963378906,1161.09997558594
"260",2010-04-12,80.5599975585938,1161.59997558594
"261",2010-04-13,80.5100021362305,1152.80004882812
"262",2010-04-14,80.1900024414062,1159
"263",2010-04-15,80.4800033569336,1159.69995117188
"264",2010-04-16,80.8199996948242,1136.30004882812
"265",2010-04-19,81,1135.19995117188
"266",2010-04-20,81.0500030517578,1138.59997558594
"267",2010-04-21,81.1600036621094,1148.19995117188
"268",2010-04-22,81.5699996948242,1142.30004882812
"269",2010-04-23,81.3499984741211,1153.09997558594
"270",2010-04-26,81.4800033569336,1153.5
"271",2010-04-27,82.1500015258789,1161.69995117188
"272",2010-04-28,82.379997253418,1171.30004882812
"273",2010-04-29,82,1168.40002441406
"274",2010-04-30,81.870002746582,1180.09997558594
"275",2010-05-03,82.2699966430664,1182.69995117188
"276",2010-05-04,83.3000030517578,1168.59997558594
"277",2010-05-05,84.0800018310547,1174.59997558594
"278",2010-05-06,84.8899993896484,1196.90002441406
"279",2010-05-07,84.4499969482422,1210
"280",2010-05-10,84.1600036621094,1200.40002441406
"281",2010-05-11,84.4700012207031,1219.90002441406
"282",2010-05-12,84.8300018310547,1242.69995117188
"283",2010-05-13,85.2099990844727,1228.80004882812
"284",2010-05-14,86.0999984741211,1227.40002441406
"285",2010-05-17,86.2099990844727,1227.69995117188
"286",2010-05-18,87.1600036621094,1214.30004882812
"287",2010-05-19,86.3899993896484,1192.59997558594
"288",2010-05-20,85.5699996948242,1187.80004882812
"289",2010-05-21,85.370002746582,1175.69995117188
"290",2010-05-24,86.2099990844727,1193.80004882812
"291",2010-05-25,86.7799987792969,1197.80004882812
"292",2010-05-26,87.120002746582,1213.30004882812
"293",2010-05-27,86.1800003051758,1211.90002441406
"294",2010-05-28,86.4800033569336,1212.19995117188
"295",2010-06-01,86.6399993896484,1224.80004882812
"296",2010-06-02,86.7900009155273,1220.59997558594
"297",2010-06-03,87.1399993896484,1208.30004882812
"298",2010-06-04,88.2300033569336,1216.19995117188
"299",2010-06-07,88.4000015258789,1239.30004882812
"300",2010-06-08,88.3899993896484,1244
"301",2010-06-09,87.9000015258789,1228.5
"302",2010-06-10,87.1699981689453,1220.80004882812
"303",2010-06-11,87.5100021362305,1228.90002441406
"304",2010-06-14,86.5100021362305,1223.30004882812
"305",2010-06-15,85.9800033569336,1233.19995117188
"306",2010-06-16,86.0800018310547,1229.30004882812
"307",2010-06-17,85.6900024414062,1247.5
"308",2010-06-18,85.6999969482422,1257.19995117188
"309",2010-06-21,85.9300003051758,1239.69995117188
"310",2010-06-22,86.1100006103516,1239.90002441406
"311",2010-06-23,85.7399978637695,1234.09997558594
"312",2010-06-24,85.7300033569336,1245.5
"313",2010-06-25,85.3099975585938,1255.80004882812
"314",2010-06-28,85.6500015258789,1238.19995117188
"315",2010-06-29,86.0299987792969,1242
"316",2010-06-30,86.0199966430664,1245.5
"317",2010-07-01,84.7200012207031,1206.30004882812
"318",2010-07-02,84.4300003051758,1207.40002441406
"319",2010-07-06,84.0800018310547,1194.80004882812
"320",2010-07-07,83.8199996948242,1198.59997558594
"321",2010-07-08,83.8199996948242,1195.80004882812
"322",2010-07-09,83.9499969482422,1209.59997558594
"323",2010-07-12,84.1999969482422,1198.5
"324",2010-07-13,83.6399993896484,1213.30004882812
"325",2010-07-14,83.4300003051758,1206.80004882812
"326",2010-07-15,82.5599975585938,1208.09997558594
"327",2010-07-16,82.4899978637695,1188
"328",2010-07-19,82.5100021362305,1181.69995117188
"329",2010-07-20,82.75,1191.5
"330",2010-07-21,83.3899993896484,1191.59997558594
"331",2010-07-22,82.5999984741211,1195.5
"332",2010-07-23,82.4599990844727,1187.69995117188
"333",2010-07-26,82.0899963378906,1183
"334",2010-07-27,82.1800003051758,1158
"335",2010-07-28,82.1800003051758,1160.40002441406
"336",2010-07-29,81.6399993896484,1168.40002441406
"337",2010-07-30,81.5400009155273,1181.69995117188
"338",2010-08-02,80.9400024414062,1183.40002441406
"339",2010-08-03,80.5999984741211,1185.19995117188
"340",2010-08-04,80.8899993896484,1193.69995117188
"341",2010-08-05,80.8199996948242,1197.19995117188
"342",2010-08-06,80.4100036621094,1203.40002441406
"343",2010-08-09,80.7099990844727,1200.69995117188
"344",2010-08-10,80.8000030517578,1196.19995117188
"345",2010-08-11,82.2900009155273,1197.5
"346",2010-08-12,82.6399993896484,1214.80004882812
"347",2010-08-13,82.9499969482422,1214.90002441406
"348",2010-08-16,82.5299987792969,1224.5
"349",2010-08-17,82.2300033569336,1226.59997558594
"350",2010-08-18,82.2200012207031,1229.69995117188
"351",2010-08-19,82.4499969482422,1233.80004882812
"352",2010-08-20,83.0599975585938,1227.19995117188
"353",2010-08-23,83.120002746582,1226.90002441406
"354",2010-08-24,83.1500015258789,1231.80004882812
"355",2010-08-25,83.2600021362305,1239.5
"356",2010-08-26,82.9300003051758,1235.40002441406
"357",2010-08-27,82.9199981689453,1236
"358",2010-08-30,83.1600036621094,1237.09997558594
"359",2010-08-31,83.1999969482422,1248.30004882812
"360",2010-09-01,82.5199966430664,1246.30004882812
"361",2010-09-02,82.4599990844727,1251.5
"362",2010-09-03,83.0999984741211,1249.19995117188
"363",2010-09-07,82.8199996948242,1257.30004882812
"364",2010-09-08,82.5899963378906,1255.59997558594
"365",2010-09-09,82.6699981689453,1248.90002441406
"366",2010-09-10,82.6999969482422,1244.5
"367",2010-09-13,81.9100036621094,1245.09997558594
"368",2010-09-14,81.0800018310547,1269.69995117188
"369",2010-09-15,81.4899978637695,1266.69995117188
"370",2010-09-16,81.2399978637695,1271.90002441406
"371",2010-09-17,81.4000015258789,1275.59997558594
"372",2010-09-20,81.3399963378906,1279
"373",2010-09-21,80.4400024414062,1272.40002441406
"374",2010-09-22,79.8300018310547,1290.19995117188
"375",2010-09-23,80.0100021362305,1294.30004882812
"376",2010-09-24,79.3899993896484,1296
"377",2010-09-27,79.3399963378906,1296.69995117188
"378",2010-09-28,79.0100021362305,1306.59997558594
"379",2010-09-29,78.6900024414062,1308.5
"380",2010-09-30,78.7200012207031,1307.80004882812
"381",2010-10-01,78.0899963378906,1316.09997558594
"382",2010-10-04,78.4499969482422,1315.40002441406
"383",2010-10-05,77.75,1338.90002441406
"384",2010-10-06,77.3899993896484,1346.40002441406
"385",2010-10-07,77.3899993896484,1333.90002441406
"386",2010-10-08,77.3199996948242,1344.19995117188
"387",2010-10-11,77.4400024414062,1353.30004882812
"388",2010-10-12,77.3600006103516,1345.69995117188
"389",2010-10-13,77.0699996948242,1369.5
"390",2010-10-14,76.6500015258789,1376.69995117188
"391",2010-10-15,77.0400009155273,1371.09997558594
"392",2010-10-18,76.9300003051758,1371.19995117188
"393",2010-10-19,78.1800003051758,1335.09997558594
"394",2010-10-20,77.1699981689453,1343.30004882812
"395",2010-10-21,77.4199981689453,1324.69995117188
"396",2010-10-22,77.4700012207031,1324.40002441406
"397",2010-10-25,77.0999984741211,1338.30004882812
"398",2010-10-26,77.7099990844727,1338
"399",2010-10-27,78.1500015258789,1322.19995117188
"400",2010-10-28,77.3099975585938,1342.09997558594
"401",2010-10-29,77.2699966430664,1357.09997558594
"402",2010-11-01,77.3000030517578,1350.19995117188
"403",2010-11-02,76.7200012207031,1356.40002441406
"404",2010-11-03,76.4800033569336,1337.09997558594
"405",2010-11-04,75.879997253418,1382.69995117188
"406",2010-11-05,76.5500030517578,1397.30004882812
"407",2010-11-08,77.0299987792969,1402.80004882812
"408",2010-11-09,77.4400024414062,1409.80004882812
"409",2010-11-10,77.629997253418,1399.09997558594
"410",2010-11-11,78.2200012207031,1403.09997558594
"411",2010-11-12,78.0800018310547,1365.40002441406
"412",2010-11-15,78.5199966430664,1368.40002441406
"413",2010-11-16,79.2099990844727,1338.30004882812
"414",2010-11-17,79.0800018310547,1336.80004882812
"415",2010-11-18,78.620002746582,1352.90002441406
"416",2010-11-19,78.5,1352.19995117188
"417",2010-11-22,78.6800003051758,1357.69995117188
"418",2010-11-23,79.6800003051758,1377.5
"419",2010-11-24,79.870002746582,1372.90002441406
"420",2010-11-26,80.3600006103516,1362.30004882812
"421",2010-11-29,80.8399963378906,1366
"422",2010-11-30,81.1999969482422,1385
"423",2010-12-01,80.7099990844727,1387.30004882812
"424",2010-12-02,80.3000030517578,1388.5
"425",2010-12-03,79.379997253418,1405.40002441406
"426",2010-12-06,79.5699996948242,1415.30004882812
"427",2010-12-07,79.8600006103516,1408.30004882812
"428",2010-12-08,80,1382.5
"429",2010-12-09,80.0699996948242,1392.09997558594
"430",2010-12-10,80.0699996948242,1384.30004882812
"431",2010-12-13,79.2799987792969,1397.30004882812
"432",2010-12-14,79.370002746582,1403.59997558594
"433",2010-12-15,80.2600021362305,1385.5
"434",2010-12-16,80.1800003051758,1370.40002441406
"435",2010-12-17,80.370002746582,1378.59997558594
"436",2010-12-20,80.629997253418,1385.5
"437",2010-12-21,80.7200012207031,1388.19995117188
"438",2010-12-22,80.7300033569336,1386.80004882812
"439",2010-12-23,80.5,1380
"440",2010-12-27,80.370002746582,1382.40002441406
"441",2010-12-28,80.3600006103516,1405.19995117188
"442",2010-12-29,79.8000030517578,1413.09997558594
"443",2010-12-30,79.5199966430664,1405.59997558594
"444",2010-12-31,79.0299987792969,1421.09997558594
"445",2011-01-03,79.129997253418,1422.59997558594
"446",2011-01-04,79.4400024414062,1378.5
"447",2011-01-05,80.2600021362305,1373.40002441406
"448",2011-01-06,80.7900009155273,1371.40002441406
"449",2011-01-07,81.0100021362305,1368.5
"450",2011-01-10,80.879997253418,1373.69995117188
"451",2011-01-11,80.8499984741211,1384
"452",2011-01-12,80.0299987792969,1385.69995117188
"453",2011-01-13,79.1900024414062,1386.90002441406
"454",2011-01-14,79.1600036621094,1360.40002441406
"455",2011-01-18,78.9599990844727,1368.09997558594
"456",2011-01-19,78.6399993896484,1370.19995117188
"457",2011-01-20,78.8199996948242,1346.5
"458",2011-01-21,78.2099990844727,1341
"459",2011-01-24,78.0500030517578,1344.5
"460",2011-01-25,78,1332.30004882812
"461",2011-01-26,77.9000015258789,1333
"462",2011-01-27,77.7300033569336,1318.40002441406
"463",2011-01-28,78.129997253418,1340.69995117188
"464",2011-01-31,77.7399978637695,1333.80004882812
"465",2011-02-01,77.0699996948242,1339.59997558594
"466",2011-02-02,77.1600036621094,1331.5
"467",2011-02-03,77.75,1352.30004882812
"468",2011-02-04,78.0400009155273,1348.30004882812
"469",2011-02-07,78.0299987792969,1347.59997558594
"470",2011-02-08,78,1363.40002441406
"471",2011-02-09,77.6399993896484,1364.80004882812
"472",2011-02-10,78.25,1361.90002441406
"473",2011-02-11,78.4599990844727,1359.90002441406
"474",2011-02-14,78.6100006103516,1364.59997558594
"475",2011-02-15,78.5699996948242,1373.59997558594
"476",2011-02-16,78.2200012207031,1374.69995117188
"477",2011-02-17,78,1384.69995117188
"478",2011-02-18,77.6600036621094,1388.19995117188
"479",2011-02-22,77.7699966430664,1400.5
"480",2011-02-23,77.4100036621094,1413.40002441406
"481",2011-02-24,77.0599975585938,1415.30004882812
"482",2011-02-25,77.2799987792969,1408.69995117188
"483",2011-02-28,76.8899993896484,1409.30004882812
"484",2011-03-01,77.0500030517578,1430.69995117188
"485",2011-03-02,76.6699981689453,1437.19995117188
"486",2011-03-03,76.4800033569336,1416
"487",2011-03-04,76.4000015258789,1428.19995117188
"488",2011-03-07,76.5,1434.09997558594
"489",2011-03-08,76.8000030517578,1426.90002441406
"490",2011-03-09,76.7200012207031,1429.30004882812
"491",2011-03-10,77.2799987792969,1412.19995117188
"492",2011-03-11,76.7799987792969,1421.5
"493",2011-03-14,76.3499984741211,1424.59997558594
"494",2011-03-15,76.3300018310547,1392.59997558594
"495",2011-03-16,76.6800003051758,1396
"496",2011-03-17,76.0400009155273,1404
"497",2011-03-18,75.7200012207031,1415.90002441406
"498",2011-03-21,75.4000015258789,1426.19995117188
"499",2011-03-22,75.4300003051758,1427.5
"500",2011-03-23,75.7900009155273,1437.90002441406
"501",2011-03-24,75.6600036621094,1434.80004882812
"502",2011-03-25,76.2200012207031,1426.09997558594
"503",2011-03-28,76.129997253418,1419.80004882812
"504",2011-03-29,76.25,1416
"505",2011-03-30,76.120002746582,1423.80004882812
"506",2011-03-31,75.8600006103516,1438.90002441406
"507",2011-04-01,75.8300018310547,1428.09997558594
"508",2011-04-04,75.9100036621094,1432.19995117188
"509",2011-04-05,75.879997253418,1451.80004882812
"510",2011-04-06,75.5100021362305,1457.69995117188
"511",2011-04-07,75.5899963378906,1458.5
"512",2011-04-08,75.0699996948242,1473.40002441406
"513",2011-04-11,75.0599975585938,1467.40002441406
"514",2011-04-12,74.8499984741211,1452.90002441406
"515",2011-04-13,74.9800033569336,1454.90002441406
"516",2011-04-14,74.6800003051758,1471.69995117188
"517",2011-04-15,74.8300018310547,1485.30004882812
"518",2011-04-18,75.5,1492.30004882812
"519",2011-04-19,75.0299987792969,1494.5
"520",2011-04-20,74.370002746582,1498.30004882812
"521",2011-04-21,74,1503.19995117188
"522",2011-04-25,73.9899978637695,1508.59997558594
"523",2011-04-26,73.8399963378906,1503
"524",2011-04-27,73.5199966430664,1516.69995117188
"525",2011-04-28,73.120002746582,1530.80004882812
"526",2011-04-29,72.9300003051758,1556
"527",2011-05-02,72.9499969482422,1556.69995117188
"528",2011-05-03,73.1399993896484,1540.09997558594
"529",2011-05-04,73.0299987792969,1514.90002441406
"530",2011-05-05,74.1900024414062,1480.90002441406
"531",2011-05-06,74.8399963378906,1491.19995117188
"532",2011-05-09,74.7399978637695,1502.90002441406
"533",2011-05-10,74.6100006103516,1516.59997558594
"534",2011-05-11,75.3300018310547,1501.09997558594
"535",2011-05-12,75.2399978637695,1506.59997558594
"536",2011-05-13,75.7600021362305,1493.40002441406
"537",2011-05-16,75.4700012207031,1490.40002441406
"538",2011-05-17,75.4000015258789,1479.80004882812
"539",2011-05-18,75.4700012207031,1495.59997558594
"540",2011-05-19,75.120002746582,1492.19995117188
"541",2011-05-20,75.4300003051758,1508.80004882812
"542",2011-05-23,76.0999984741211,1515.30004882812
"543",2011-05-24,75.879997253418,1523.19995117188
"544",2011-05-25,75.9300003051758,1526.59997558594
"545",2011-05-26,75.5500030517578,1522.80004882812
"546",2011-05-27,74.9499969482422,1536.30004882812
"547",2011-05-31,74.6399993896484,1535.90002441406
"548",2011-06-01,74.6800003051758,1542.40002441406
"549",2011-06-02,74.3300018310547,1532
"550",2011-06-03,73.7799987792969,1541.69995117188
"551",2011-06-06,73.9499969482422,1546.5
"552",2011-06-07,73.5199966430664,1543.30004882812
"553",2011-06-08,73.9300003051758,1538.09997558594
"554",2011-06-09,74.1900024414062,1542.09997558594
"555",2011-06-10,74.7900009155273,1528.59997558594
"556",2011-06-13,74.5100021362305,1515
"557",2011-06-14,74.3300018310547,1523.80004882812
"558",2011-06-15,75.5999984741211,1525.59997558594
"559",2011-06-16,75.75,1529.30004882812
"560",2011-06-17,74.9899978637695,1538.59997558594
"561",2011-06-20,75.0299987792969,1541.5
"562",2011-06-21,74.5400009155273,1546
"563",2011-06-22,74.7799987792969,1552.90002441406
"564",2011-06-23,75.4499969482422,1520.09997558594
"565",2011-06-24,75.6699981689453,1500.5
"566",2011-06-27,75.3899993896484,1496
"567",2011-06-28,75.0599975585938,1499.69995117188
"568",2011-06-29,74.6900024414062,1509.90002441406
"569",2011-06-30,74.3000030517578,1502.30004882812
"570",2011-07-01,74.3499984741211,1482.30004882812
"571",2011-07-05,74.6900024414062,1512.30004882812
"572",2011-07-06,75.120002746582,1528.69995117188
"573",2011-07-07,74.9599990844727,1530.19995117188
"574",2011-07-08,75.1800003051758,1541.19995117188
"575",2011-07-11,75.9899978637695,1548.80004882812
"576",2011-07-12,75.8099975585938,1561.90002441406
"577",2011-07-13,75.2099990844727,1585.19995117188
"578",2011-07-14,75.25,1589
"579",2011-07-15,75.129997253418,1589.80004882812
"580",2011-07-18,75.4800033569336,1602.09997558594
"581",2011-07-19,75.2200012207031,1600.90002441406
"582",2011-07-20,74.7900009155273,1596.69995117188
"583",2011-07-21,74.0199966430664,1586.80004882812
"584",2011-07-22,74.1999969482422,1601.30004882812
"585",2011-07-25,74.0599975585938,1612
"586",2011-07-26,73.4700012207031,1616.59997558594
"587",2011-07-27,74.0899963378906,1615
"588",2011-07-28,74.2200012207031,1613.40002441406
"589",2011-07-29,73.9000015258789,1628.30004882812
"590",2011-08-01,74.2600021362305,1619
"591",2011-08-02,74.5100021362305,1641.90002441406
"592",2011-08-03,74.0400009155273,1663.40002441406
"593",2011-08-04,75.120002746582,1656.19995117188
"594",2011-08-05,74.5999984741211,1648.80004882812
"595",2011-08-08,74.7900009155273,1710.19995117188
"596",2011-08-09,74.6100006103516,1740
"597",2011-08-10,74.6399993896484,1781.30004882812
"598",2011-08-11,74.6800003051758,1748.80004882812
"599",2011-08-12,74.6100006103516,1740.19995117188
"600",2011-08-15,73.8399963378906,1755.5
"601",2011-08-16,74.0100021362305,1782.40002441406
"602",2011-08-17,73.6699981689453,1791.19995117188
"603",2011-08-18,74.2399978637695,1818.90002441406
"604",2011-08-19,73.9899978637695,1848.90002441406
"605",2011-08-22,74.0699996948242,1888.69995117188
"606",2011-08-23,73.870002746582,1858.30004882812
"607",2011-08-24,74.0100021362305,1754.09997558594
"608",2011-08-25,74.2799987792969,1759.80004882812
"609",2011-08-26,73.8099975585938,1794.09997558594
"610",2011-08-29,73.7200012207031,1788.40002441406
"611",2011-08-30,73.9400024414062,1826.69995117188
"612",2011-08-31,74.129997253418,1828.5
"613",2011-09-01,74.4800033569336,1826
"614",2011-09-02,74.75,1873.69995117188
"615",2011-09-06,75.9199981689453,1869.90002441406
"616",2011-09-07,75.4599990844727,1814.19995117188
"617",2011-09-08,76.2399978637695,1854.40002441406
"618",2011-09-09,77.1900024414062,1856.40002441406
"619",2011-09-12,77.5699996948242,1809.90002441406
"620",2011-09-13,76.9100036621094,1826.80004882812
"621",2011-09-14,76.8300018310547,1823.5
"622",2011-09-15,76.2399978637695,1778.5
"623",2011-09-16,76.5800018310547,1812.09997558594
"624",2011-09-19,77.3899993896484,1776.40002441406
"625",2011-09-20,77.0299987792969,1806.59997558594
"626",2011-09-21,77.3399963378906,1805.5
"627",2011-09-22,78.379997253418,1739.19995117188
"628",2011-09-23,78.3000030517578,1637.5
"629",2011-09-26,78.3600006103516,1592.5
"630",2011-09-27,77.5100021362305,1650.59997558594
"631",2011-09-28,77.8499984741211,1616.30004882812
"632",2011-09-29,77.9199981689453,1615.5
"633",2011-09-30,78.5500030517578,1620.40002441406
"634",2011-10-03,79.4499969482422,1656
"635",2011-10-04,79.5999984741211,1614.69995117188
"636",2011-10-05,78.9100036621094,1640.30004882812
"637",2011-10-06,78.5299987792969,1651.90002441406
"638",2011-10-07,78.7200012207031,1634.5
"639",2011-10-10,77.5999984741211,1669.59997558594
"640",2011-10-11,77.5800018310547,1659.69995117188
"641",2011-10-12,76.9899978637695,1681.30004882812
"642",2011-10-13,76.9899978637695,1667.30004882812
"643",2011-10-14,76.620002746582,1681.80004882812
"644",2011-10-17,77.1399993896484,1675.5
"645",2011-10-18,77.129997253418,1651.69995117188
"646",2011-10-19,77.1100006103516,1646
"647",2011-10-20,76.9700012207031,1611.90002441406
"648",2011-10-21,76.3000030517578,1635.09997558594
"649",2011-10-24,76.0199966430664,1651.5
"650",2011-10-25,76.25,1699.59997558594
"651",2011-10-26,76.1999969482422,1722.69995117188
"652",2011-10-27,74.870002746582,1746.69995117188
"653",2011-10-28,75.0899963378906,1746.19995117188
"654",2011-10-31,76.1699981689453,1724.19995117188
"655",2011-11-01,77.2600021362305,1711
"656",2011-11-02,77.0100021362305,1728.69995117188
"657",2011-11-03,76.6699981689453,1764.19995117188
"658",2011-11-04,76.9100036621094,1755.30004882812
"659",2011-11-07,76.9599990844727,1790.30004882812
"660",2011-11-08,76.6699981689453,1798.40002441406
"661",2011-11-09,77.9300003051758,1790.90002441406
"662",2011-11-10,77.6399993896484,1758.90002441406
"663",2011-11-11,76.9400024414062,1787.5
"664",2011-11-14,77.5599975585938,1777.80004882812
"665",2011-11-15,77.879997253418,1781.69995117188
"666",2011-11-16,78.1600036621094,1773.80004882812
"667",2011-11-17,78.2900009155273,1719.80004882812
"668",2011-11-18,78.0199966430664,1724.69995117188
"669",2011-11-21,78.3000030517578,1678.30004882812
"670",2011-11-22,78.2300033569336,1702.19995117188
"671",2011-11-23,79,1695.69995117188
"672",2011-11-25,79.6100006103516,1685.5
"673",2011-11-28,79.2900009155273,1710.80004882812
"674",2011-11-29,79,1713.40002441406
"675",2011-11-30,78.3899993896484,1745.5
"676",2011-12-01,78.3199996948242,1735.30004882812
"677",2011-12-02,78.629997253418,1747
"678",2011-12-05,78.6100006103516,1730.69995117188
"679",2011-12-06,78.5100021362305,1727.90002441406
"680",2011-12-07,78.4800033569336,1740.90002441406
"681",2011-12-08,78.8099975585938,1709.80004882812
"682",2011-12-09,78.629997253418,1712.80004882812
"683",2011-12-12,79.5699996948242,1664.19995117188
"684",2011-12-13,80.25,1659.90002441406
"685",2011-12-14,80.5299987792969,1584.30004882812
"686",2011-12-15,80.2399978637695,1574.59997558594
"687",2011-12-16,80.25,1595.59997558594
"688",2011-12-19,80.25,1594.40002441406
"689",2011-12-20,79.879997253418,1615.59997558594
"690",2011-12-21,80.0199966430664,1611.90002441406
"691",2011-12-22,79.9199981689453,1608.90002441406
"692",2011-12-23,80.0100021362305,1604.69995117188
"693",2011-12-27,79.7900009155273,1594.19995117188
"694",2011-12-28,80.4899978637695,1562.90002441406
"695",2011-12-29,80.4800033569336,1539.90002441406
"696",2011-12-30,80.1699981689453,1565.80004882812
"697",2012-01-03,79.6100006103516,1599.69995117188
"698",2012-01-04,80.0899963378906,1611.90002441406
"699",2012-01-05,80.9400024414062,1619.40002441406
"700",2012-01-06,81.2399978637695,1616.09997558594
"701",2012-01-09,81.0500030517578,1607.5
"702",2012-01-10,80.8000030517578,1631
"703",2012-01-11,81.3499984741211,1639.19995117188
"704",2012-01-12,80.7699966430664,1647.30004882812
"705",2012-01-13,81.4300003051758,1630.40002441406
"706",2012-01-17,81.1800003051758,1655.19995117188
"707",2012-01-18,80.5999984741211,1659.5
"708",2012-01-19,80.2099990844727,1654.09997558594
"709",2012-01-20,80.2200012207031,1663.69995117188
"710",2012-01-23,79.6900024414062,1678
"711",2012-01-24,79.8600006103516,1664.19995117188
"712",2012-01-25,79.5699996948242,1699.80004882812
"713",2012-01-26,79.4100036621094,1726.30004882812
"714",2012-01-27,78.9000015258789,1731.80004882812
"715",2012-01-30,79.1600036621094,1731
"716",2012-01-31,79.2799987792969,1737.80004882812
"717",2012-02-01,78.9199981689453,1747.09997558594
"718",2012-02-02,78.9700012207031,1756.80004882812
"719",2012-02-03,78.9400024414062,1737.90002441406
"720",2012-02-06,79.0899963378906,1722.80004882812
"721",2012-02-07,78.5699996948242,1746.40002441406
"722",2012-02-08,78.6399993896484,1729.30004882812
"723",2012-02-09,78.5599975585938,1739
